[2020-11-18 23:17:14]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:17:45]	RCC - prev: {"nu":34,"lrn":3,"rev":106}, current: {"nu":33,"lrn":4,"rev":106}
[2020-11-18 23:17:45]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:19:41]	 - Output instruction: {"instType":2}
[2020-11-18 23:19:48]	 - Output instruction: {"instType":2}
[2020-11-18 23:20:09]	 - Output instruction: {"instType":2}
[2020-11-18 23:20:09]	RCC - prev: {"nu":33,"lrn":4,"rev":106}, current: {"nu":32,"lrn":5,"rev":106}
[2020-11-18 23:20:09]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:21:44]	RCC - prev: {"nu":32,"lrn":5,"rev":106}, current: {"nu":32,"lrn":5,"rev":106}
[2020-11-18 23:21:44]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-18 23:21:46]	RCC - prev: {"nu":32,"lrn":5,"rev":106}, current: {"nu":31,"lrn":6,"rev":106}
[2020-11-18 23:21:46]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:21:49]	RCC - prev: {"nu":31,"lrn":6,"rev":106}, current: {"nu":30,"lrn":7,"rev":106}
[2020-11-18 23:21:49]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:22:29]	RCC - prev: {"nu":30,"lrn":7,"rev":106}, current: {"nu":29,"lrn":8,"rev":106}
[2020-11-18 23:22:29]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:24:14]	RCC - prev: {"nu":29,"lrn":8,"rev":106}, current: {"nu":28,"lrn":9,"rev":106}
[2020-11-18 23:24:14]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:24:17]	 - Output instruction: {"instType":3}
[2020-11-18 23:31:15]	 - Output instruction: {"instType":2}
[2020-11-18 23:31:29]	RCC - prev: {"nu":29,"lrn":8,"rev":106}, current: {"nu":29,"lrn":8,"rev":106}
[2020-11-18 23:31:29]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-18 23:31:31]	RCC - prev: {"nu":29,"lrn":8,"rev":106}, current: {"nu":29,"lrn":7,"rev":106}
[2020-11-18 23:31:31]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:37:44]	RCC - prev: {"nu":29,"lrn":7,"rev":106}, current: {"nu":29,"lrn":6,"rev":106}
[2020-11-18 23:37:44]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:37:44]	RCC - prev: {"nu":29,"lrn":6,"rev":106}, current: {"nu":29,"lrn":5,"rev":106}
[2020-11-18 23:37:44]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:38:14]	RCC - prev: {"nu":29,"lrn":5,"rev":106}, current: {"nu":29,"lrn":4,"rev":106}
[2020-11-18 23:38:14]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:38:16]	RCC - prev: {"nu":29,"lrn":4,"rev":106}, current: {"nu":29,"lrn":3,"rev":106}
[2020-11-18 23:38:16]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:38:17]	RCC - prev: {"nu":29,"lrn":3,"rev":106}, current: {"nu":29,"lrn":2,"rev":106}
[2020-11-18 23:38:17]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:38:19]	RCC - prev: {"nu":29,"lrn":2,"rev":106}, current: {"nu":29,"lrn":1,"rev":106}
[2020-11-18 23:38:19]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:38:25]	RCC - prev: {"nu":29,"lrn":1,"rev":106}, current: {"nu":29,"lrn":0,"rev":106}
[2020-11-18 23:38:25]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:38:25]	 - Output instruction: {"instType":3}
[2020-11-18 23:38:26]	RCC - prev: {"nu":29,"lrn":1,"rev":106}, current: {"nu":29,"lrn":0,"rev":106}
[2020-11-18 23:38:26]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:38:43]	RCC - prev: {"nu":29,"lrn":0,"rev":106}, current: {"nu":28,"lrn":1,"rev":106}
[2020-11-18 23:38:43]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:39:03]	RCC - prev: {"nu":28,"lrn":1,"rev":106}, current: {"nu":27,"lrn":2,"rev":106}
[2020-11-18 23:39:03]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:39:05]	RCC - prev: {"nu":27,"lrn":2,"rev":106}, current: {"nu":26,"lrn":3,"rev":106}
[2020-11-18 23:39:05]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:55:56]	RCC - prev: {"nu":26,"lrn":3,"rev":106}, current: {"nu":26,"lrn":3,"rev":106}
[2020-11-18 23:55:56]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-18 23:55:59]	RCC - prev: {"nu":26,"lrn":3,"rev":106}, current: {"nu":26,"lrn":2,"rev":106}
[2020-11-18 23:55:59]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:56:40]	 - Output instruction: {"instType":2}
[2020-11-18 23:56:43]	 - Output instruction: {"instType":2}
[2020-11-18 23:56:47]	RCC - prev: {"nu":26,"lrn":2,"rev":106}, current: {"nu":26,"lrn":1,"rev":106}
[2020-11-18 23:56:47]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:57:01]	RCC - prev: {"nu":26,"lrn":1,"rev":106}, current: {"nu":26,"lrn":0,"rev":106}
[2020-11-18 23:57:01]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:57:30]	RCC - prev: {"nu":26,"lrn":0,"rev":106}, current: {"nu":25,"lrn":1,"rev":106}
[2020-11-18 23:57:30]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:57:31]	 - Output instruction: {"instType":3}
[2020-11-18 23:57:32]	RCC - prev: {"nu":26,"lrn":0,"rev":106}, current: {"nu":25,"lrn":1,"rev":106}
[2020-11-18 23:57:32]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:57:34]	RCC - prev: {"nu":25,"lrn":1,"rev":106}, current: {"nu":24,"lrn":2,"rev":106}
[2020-11-18 23:57:34]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:58:10]	RCC - prev: {"nu":24,"lrn":2,"rev":106}, current: {"nu":24,"lrn":2,"rev":106}
[2020-11-18 23:58:10]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-18 23:58:14]	RCC - prev: {"nu":24,"lrn":2,"rev":106}, current: {"nu":23,"lrn":4,"rev":106}
[2020-11-18 23:58:14]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-18 23:58:17]	RCC - prev: {"nu":23,"lrn":4,"rev":106}, current: {"nu":22,"lrn":6,"rev":106}
[2020-11-18 23:58:17]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-18 23:59:09]	 - Output instruction: {"instType":2}
[2020-11-18 23:59:11]	RCC - prev: {"nu":22,"lrn":6,"rev":106}, current: {"nu":21,"lrn":6,"rev":106}
[2020-11-18 23:59:11]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-11-18 23:59:13]	RCC - prev: {"nu":21,"lrn":6,"rev":106}, current: {"nu":21,"lrn":5,"rev":106}
[2020-11-18 23:59:13]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:59:14]	RCC - prev: {"nu":21,"lrn":5,"rev":106}, current: {"nu":21,"lrn":4,"rev":106}
[2020-11-18 23:59:14]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-18 23:59:17]	RCC - prev: {"nu":21,"lrn":4,"rev":106}, current: {"nu":20,"lrn":5,"rev":106}
[2020-11-18 23:59:17]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:59:19]	RCC - prev: {"nu":20,"lrn":5,"rev":106}, current: {"nu":19,"lrn":6,"rev":106}
[2020-11-18 23:59:19]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:59:20]	RCC - prev: {"nu":19,"lrn":6,"rev":106}, current: {"nu":18,"lrn":7,"rev":106}
[2020-11-18 23:59:20]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:59:22]	RCC - prev: {"nu":18,"lrn":7,"rev":106}, current: {"nu":17,"lrn":8,"rev":106}
[2020-11-18 23:59:22]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:59:24]	RCC - prev: {"nu":17,"lrn":8,"rev":106}, current: {"nu":16,"lrn":9,"rev":106}
[2020-11-18 23:59:24]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-18 23:59:49]	RCC - prev: {"nu":16,"lrn":9,"rev":106}, current: {"nu":16,"lrn":9,"rev":105}
[2020-11-18 23:59:49]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:00:18]	RCC - prev: {"nu":16,"lrn":9,"rev":105}, current: {"nu":16,"lrn":9,"rev":105}
[2020-11-19 00:00:18]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-19 00:00:20]	RCC - prev: {"nu":16,"lrn":9,"rev":105}, current: {"nu":15,"lrn":10,"rev":105}
[2020-11-19 00:00:20]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-19 00:00:21]	RCC - prev: {"nu":15,"lrn":10,"rev":105}, current: {"nu":14,"lrn":11,"rev":105}
[2020-11-19 00:00:21]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-19 00:00:25]	 - Output instruction: {"instType":3}
[2020-11-19 00:00:26]	 - Output instruction: {"instType":3}
[2020-11-19 00:00:28]	RCC - prev: {"nu":16,"lrn":9,"rev":105}, current: {"nu":15,"lrn":9,"rev":105}
[2020-11-19 00:00:28]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-11-19 00:00:32]	RCC - prev: {"nu":15,"lrn":9,"rev":105}, current: {"nu":14,"lrn":11,"rev":105}
[2020-11-19 00:00:32]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-19 00:00:36]	RCC - prev: {"nu":14,"lrn":11,"rev":105}, current: {"nu":13,"lrn":11,"rev":105}
[2020-11-19 00:00:36]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-11-19 00:00:56]	RCC - prev: {"nu":13,"lrn":11,"rev":105}, current: {"nu":12,"lrn":12,"rev":105}
[2020-11-19 00:00:56]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-19 00:01:09]	RCC - prev: {"nu":12,"lrn":12,"rev":105}, current: {"nu":11,"lrn":13,"rev":105}
[2020-11-19 00:01:09]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-19 00:01:15]	RCC - prev: {"nu":11,"lrn":13,"rev":105}, current: {"nu":10,"lrn":14,"rev":105}
[2020-11-19 00:01:15]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-19 00:01:15]	 - Output instruction: {"instType":3}
[2020-11-19 00:01:16]	 - Output instruction: {"instType":3}
[2020-11-19 00:01:17]	 - Output instruction: {"instType":3}
[2020-11-19 00:01:19]	RCC - prev: {"nu":13,"lrn":11,"rev":105}, current: {"nu":12,"lrn":13,"rev":105}
[2020-11-19 00:01:19]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-19 00:01:20]	RCC - prev: {"nu":12,"lrn":13,"rev":105}, current: {"nu":11,"lrn":14,"rev":105}
[2020-11-19 00:01:20]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-19 00:01:27]	RCC - prev: {"nu":11,"lrn":14,"rev":105}, current: {"nu":10,"lrn":14,"rev":105}
[2020-11-19 00:01:27]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-11-19 00:01:28]	RCC - prev: {"nu":10,"lrn":14,"rev":105}, current: {"nu":9,"lrn":14,"rev":105}
[2020-11-19 00:01:28]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-11-19 00:01:30]	RCC - prev: {"nu":9,"lrn":14,"rev":105}, current: {"nu":8,"lrn":14,"rev":105}
[2020-11-19 00:01:30]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-11-19 00:01:38]	RCC - prev: {"nu":8,"lrn":14,"rev":105}, current: {"nu":7,"lrn":16,"rev":105}
[2020-11-19 00:01:38]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-19 00:03:11]	RCC - prev: {"nu":7,"lrn":16,"rev":105}, current: {"nu":7,"lrn":16,"rev":105}
[2020-11-19 00:03:11]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-19 00:04:27]	 - Output instruction: {"instType":2}
[2020-11-19 00:04:28]	RCC - prev: {"nu":7,"lrn":16,"rev":105}, current: {"nu":7,"lrn":15,"rev":105}
[2020-11-19 00:04:28]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:04:30]	RCC - prev: {"nu":7,"lrn":15,"rev":105}, current: {"nu":7,"lrn":14,"rev":105}
[2020-11-19 00:04:30]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:04:31]	RCC - prev: {"nu":7,"lrn":14,"rev":105}, current: {"nu":7,"lrn":13,"rev":105}
[2020-11-19 00:04:31]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:04:39]	RCC - prev: {"nu":7,"lrn":13,"rev":105}, current: {"nu":6,"lrn":15,"rev":105}
[2020-11-19 00:04:39]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-19 00:04:40]	 - Output instruction: {"instType":3}
[2020-11-19 00:04:42]	RCC - prev: {"nu":7,"lrn":13,"rev":105}, current: {"nu":7,"lrn":11,"rev":105}
[2020-11-19 00:04:42]	 - Output instruction: {"instType":1,"dy":2,"logType":"good"}
[2020-11-19 00:04:44]	RCC - prev: {"nu":7,"lrn":11,"rev":105}, current: {"nu":6,"lrn":12,"rev":105}
[2020-11-19 00:04:44]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-19 00:04:45]	 - Output instruction: {"instType":3}
[2020-11-19 00:05:14]	 - Output instruction: {"instType":2}
[2020-11-19 00:05:22]	RCC - prev: {"nu":7,"lrn":11,"rev":105}, current: {"nu":6,"lrn":13,"rev":105}
[2020-11-19 00:05:22]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-19 00:05:25]	RCC - prev: {"nu":6,"lrn":13,"rev":105}, current: {"nu":5,"lrn":13,"rev":105}
[2020-11-19 00:05:25]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-11-19 00:05:32]	RCC - prev: {"nu":5,"lrn":13,"rev":105}, current: {"nu":4,"lrn":13,"rev":105}
[2020-11-19 00:05:32]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-11-19 00:05:41]	RCC - prev: {"nu":4,"lrn":13,"rev":105}, current: {"nu":3,"lrn":15,"rev":105}
[2020-11-19 00:05:41]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-19 00:05:52]	RCC - prev: {"nu":3,"lrn":15,"rev":105}, current: {"nu":2,"lrn":17,"rev":105}
[2020-11-19 00:05:52]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-19 00:06:01]	RCC - prev: {"nu":2,"lrn":17,"rev":105}, current: {"nu":1,"lrn":18,"rev":105}
[2020-11-19 00:06:01]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-19 00:06:13]	RCC - prev: {"nu":1,"lrn":18,"rev":105}, current: {"nu":0,"lrn":19,"rev":105}
[2020-11-19 00:06:13]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-19 00:06:16]	RCC - prev: {"nu":0,"lrn":19,"rev":105}, current: {"nu":0,"lrn":19,"rev":104}
[2020-11-19 00:06:16]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:06:17]	RCC - prev: {"nu":0,"lrn":19,"rev":104}, current: {"nu":0,"lrn":19,"rev":103}
[2020-11-19 00:06:17]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:06:36]	RCC - prev: {"nu":0,"lrn":19,"rev":103}, current: {"nu":0,"lrn":19,"rev":102}
[2020-11-19 00:06:36]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:06:39]	RCC - prev: {"nu":0,"lrn":19,"rev":102}, current: {"nu":0,"lrn":19,"rev":101}
[2020-11-19 00:06:39]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:07:48]	RCC - prev: {"nu":0,"lrn":19,"rev":101}, current: {"nu":0,"lrn":19,"rev":100}
[2020-11-19 00:07:48]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:07:49]	RCC - prev: {"nu":0,"lrn":19,"rev":100}, current: {"nu":0,"lrn":20,"rev":99}
[2020-11-19 00:07:49]	 - Output instruction: {"instType":1,"dy":0,"logType":"rev-again"}
[2020-11-19 00:07:52]	RCC - prev: {"nu":0,"lrn":20,"rev":99}, current: {"nu":0,"lrn":19,"rev":99}
[2020-11-19 00:07:52]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:07:53]	RCC - prev: {"nu":0,"lrn":19,"rev":99}, current: {"nu":0,"lrn":18,"rev":99}
[2020-11-19 00:07:53]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:07:55]	RCC - prev: {"nu":0,"lrn":18,"rev":99}, current: {"nu":0,"lrn":17,"rev":99}
[2020-11-19 00:07:55]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:08:00]	RCC - prev: {"nu":0,"lrn":17,"rev":99}, current: {"nu":0,"lrn":18,"rev":98}
[2020-11-19 00:08:00]	 - Output instruction: {"instType":1,"dy":0,"logType":"rev-again"}
[2020-11-19 00:08:02]	RCC - prev: {"nu":0,"lrn":18,"rev":98}, current: {"nu":0,"lrn":18,"rev":97}
[2020-11-19 00:08:02]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:09:35]	RCC - prev: {"nu":0,"lrn":18,"rev":97}, current: {"nu":0,"lrn":18,"rev":94}
[2020-11-19 00:09:35]	 - Output instruction: {"instType":1,"dy":3,"logType":"rev-good"}
[2020-11-19 00:09:41]	RCC - prev: {"nu":0,"lrn":18,"rev":94}, current: {"nu":0,"lrn":18,"rev":93}
[2020-11-19 00:09:41]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:09:42]	 - Output instruction: {"instType":3}
[2020-11-19 00:09:43]	RCC - prev: {"nu":0,"lrn":18,"rev":94}, current: {"nu":0,"lrn":18,"rev":91}
[2020-11-19 00:09:43]	 - Output instruction: {"instType":1,"dy":3,"logType":"rev-good"}
[2020-11-19 00:09:44]	 - Output instruction: {"instType":3}
[2020-11-19 00:09:48]	 - Output instruction: {"instType":2}
[2020-11-19 00:09:54]	RCC - prev: {"nu":0,"lrn":18,"rev":94}, current: {"nu":0,"lrn":18,"rev":91}
[2020-11-19 00:09:54]	 - Output instruction: {"instType":1,"dy":3,"logType":"rev-good"}
[2020-11-19 00:09:58]	 - Output instruction: {"instType":3}
[2020-11-19 00:10:19]	 - Output instruction: {"instType":2}
[2020-11-19 00:10:26]	 - Output instruction: {"instType":2}
[2020-11-19 00:10:38]	 - Output instruction: {"instType":2}
[2020-11-19 00:10:40]	RCC - prev: {"nu":0,"lrn":18,"rev":94}, current: {"nu":0,"lrn":18,"rev":91}
[2020-11-19 00:10:40]	 - Output instruction: {"instType":1,"dy":3,"logType":"rev-good"}
[2020-11-19 00:10:41]	RCC - prev: {"nu":0,"lrn":18,"rev":91}, current: {"nu":0,"lrn":17,"rev":91}
[2020-11-19 00:10:41]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:10:43]	RCC - prev: {"nu":0,"lrn":17,"rev":91}, current: {"nu":0,"lrn":16,"rev":91}
[2020-11-19 00:10:43]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:10:44]	RCC - prev: {"nu":0,"lrn":16,"rev":91}, current: {"nu":0,"lrn":16,"rev":90}
[2020-11-19 00:10:44]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:10:46]	RCC - prev: {"nu":0,"lrn":16,"rev":90}, current: {"nu":0,"lrn":16,"rev":89}
[2020-11-19 00:10:46]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:10:53]	RCC - prev: {"nu":0,"lrn":16,"rev":89}, current: {"nu":0,"lrn":16,"rev":88}
[2020-11-19 00:10:53]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:10:53]	 - Output instruction: {"instType":3}
[2020-11-19 00:10:54]	RCC - prev: {"nu":0,"lrn":16,"rev":89}, current: {"nu":0,"lrn":16,"rev":88}
[2020-11-19 00:10:54]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:11:05]	RCC - prev: {"nu":0,"lrn":16,"rev":88}, current: {"nu":0,"lrn":16,"rev":87}
[2020-11-19 00:11:05]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:11:18]	RCC - prev: {"nu":0,"lrn":16,"rev":87}, current: {"nu":0,"lrn":16,"rev":86}
[2020-11-19 00:11:18]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:12:03]	RCC - prev: {"nu":0,"lrn":16,"rev":86}, current: {"nu":0,"lrn":16,"rev":85}
[2020-11-19 00:12:03]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:12:05]	RCC - prev: {"nu":0,"lrn":16,"rev":85}, current: {"nu":0,"lrn":16,"rev":84}
[2020-11-19 00:12:05]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:12:06]	RCC - prev: {"nu":0,"lrn":16,"rev":84}, current: {"nu":0,"lrn":16,"rev":83}
[2020-11-19 00:12:06]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:12:10]	RCC - prev: {"nu":0,"lrn":16,"rev":83}, current: {"nu":0,"lrn":17,"rev":82}
[2020-11-19 00:12:10]	 - Output instruction: {"instType":1,"dy":0,"logType":"rev-again"}
[2020-11-19 00:12:13]	RCC - prev: {"nu":0,"lrn":17,"rev":82}, current: {"nu":0,"lrn":17,"rev":81}
[2020-11-19 00:12:13]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:12:14]	RCC - prev: {"nu":0,"lrn":17,"rev":81}, current: {"nu":0,"lrn":16,"rev":81}
[2020-11-19 00:12:14]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:12:16]	RCC - prev: {"nu":0,"lrn":16,"rev":81}, current: {"nu":0,"lrn":15,"rev":81}
[2020-11-19 00:12:16]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:12:18]	RCC - prev: {"nu":0,"lrn":15,"rev":81}, current: {"nu":0,"lrn":15,"rev":80}
[2020-11-19 00:12:18]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:12:36]	RCC - prev: {"nu":0,"lrn":15,"rev":80}, current: {"nu":0,"lrn":14,"rev":80}
[2020-11-19 00:12:36]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:12:47]	RCC - prev: {"nu":0,"lrn":14,"rev":80}, current: {"nu":0,"lrn":13,"rev":80}
[2020-11-19 00:12:47]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:13:50]	RCC - prev: {"nu":0,"lrn":13,"rev":80}, current: {"nu":0,"lrn":12,"rev":80}
[2020-11-19 00:13:50]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:13:51]	RCC - prev: {"nu":0,"lrn":12,"rev":80}, current: {"nu":0,"lrn":11,"rev":80}
[2020-11-19 00:13:51]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:13:52]	RCC - prev: {"nu":0,"lrn":11,"rev":80}, current: {"nu":0,"lrn":10,"rev":80}
[2020-11-19 00:13:52]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:14:18]	RCC - prev: {"nu":0,"lrn":10,"rev":80}, current: {"nu":0,"lrn":10,"rev":79}
[2020-11-19 00:14:18]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:14:20]	RCC - prev: {"nu":0,"lrn":10,"rev":79}, current: {"nu":0,"lrn":10,"rev":78}
[2020-11-19 00:14:20]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:14:21]	RCC - prev: {"nu":0,"lrn":10,"rev":78}, current: {"nu":0,"lrn":9,"rev":78}
[2020-11-19 00:14:21]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:14:27]	RCC - prev: {"nu":0,"lrn":9,"rev":78}, current: {"nu":0,"lrn":9,"rev":77}
[2020-11-19 00:14:27]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:14:56]	RCC - prev: {"nu":0,"lrn":9,"rev":77}, current: {"nu":0,"lrn":9,"rev":73}
[2020-11-19 00:14:56]	 - Output instruction: {"instType":1,"dy":4,"logType":"rev-good"}
[2020-11-19 00:15:14]	 - Output instruction: {"instType":2}
[2020-11-19 00:15:16]	RCC - prev: {"nu":0,"lrn":9,"rev":73}, current: {"nu":0,"lrn":9,"rev":72}
[2020-11-19 00:15:16]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:15:17]	 - Output instruction: {"instType":3}
[2020-11-19 00:15:30]	RCC - prev: {"nu":0,"lrn":9,"rev":73}, current: {"nu":0,"lrn":9,"rev":72}
[2020-11-19 00:15:30]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:15:36]	RCC - prev: {"nu":0,"lrn":9,"rev":72}, current: {"nu":0,"lrn":9,"rev":71}
[2020-11-19 00:15:36]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-11-19 00:19:45]	 - Output instruction: {"instType":0}
[2020-11-19 00:19:47]	RCC - prev: {"nu":0,"lrn":9,"rev":110}, current: {"nu":0,"lrn":8,"rev":110}
[2020-11-19 00:19:47]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:19:49]	RCC - prev: {"nu":0,"lrn":8,"rev":110}, current: {"nu":0,"lrn":7,"rev":110}
[2020-11-19 00:19:49]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-19 00:19:52]	RCC - prev: {"nu":0,"lrn":7,"rev":110}, current: {"nu":0,"lrn":6,"rev":110}
[2020-11-19 00:19:52]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
